huesped_id,habitacion_id,fecha_entrada,fecha_salida,promocion_id,canal_id,empleado_checkin,empleado_checkout
2405,49,2025-11-24,2025-11-29,NULL,3,1,2
819,60,2025-11-24,2025-11-29,2,5,1,2
98,61,2025-11-24,2025-11-28,NULL,4,1,2
629,63,2025-11-24,2025-11-25,NULL,3,1,2
2128,67,2025-11-24,2025-11-27,1,2,1,2
1033,68,2025-11-24,2025-11-28,2,4,1,2
1050,71,2025-11-24,2025-11-26,NULL,5,1,2
1122,74,2025-11-24,2025-11-25,NULL,3,1,2
2268,78,2025-11-24,2025-11-25,NULL,2,1,2
10,97,2025-11-24,2025-11-25,NULL,3,1,2
1247,99,2025-11-24,2025-11-27,2,1,1,2
2074,12,2025-11-25,2025-11-28,NULL,1,1,2
678,14,2025-11-25,2025-11-28,1,3,1,2
599,17,2025-11-25,2025-11-29,1,3,1,2
1102,19,2025-11-25,2025-11-28,NULL,2,1,2
2221,25,2025-11-25,2025-11-30,1,1,1,2
2508,27,2025-11-25,2025-11-26,NULL,2,1,2
2412,29,2025-11-25,2025-11-27,1,1,1,2
449,32,2025-11-25,2025-11-29,NULL,1,1,2
646,35,2025-11-25,2025-11-27,1,1,1,2
556,36,2025-11-25,2025-11-28,2,4,1,2
1692,39,2025-11-25,2025-11-29,2,5,1,2
2879,41,2025-11-25,2025-11-26,2,1,1,2
675,43,2025-11-25,2025-11-26,2,2,1,2
503,44,2025-11-25,2025-11-26,1,4,1,2
1382,45,2025-11-25,2025-11-29,1,4,1,2
765,47,2025-11-25,2025-11-27,NULL,5,1,2
408,52,2025-11-25,2025-11-28,1,2,1,2
696,55,2025-11-25,2025-11-29,NULL,5,1,2
1081,56,2025-11-25,2025-11-29,2,5,1,2
819,57,2025-11-25,2025-11-28,2,5,1,2
1505,64,2025-11-25,2025-11-30,NULL,5,1,2
1786,72,2025-11-25,2025-11-26,2,2,1,2
1826,74,2025-11-25,2025-11-28,1,2,1,2
2009,78,2025-11-25,2025-11-30,NULL,4,1,2
207,79,2025-11-25,2025-11-26,1,5,1,2
1887,80,2025-11-25,2025-11-28,2,5,1,2
1377,85,2025-11-25,2025-11-28,NULL,5,1,2
2942,86,2025-11-25,2025-11-28,1,2,1,2
1011,87,2025-11-25,2025-11-28,2,3,1,2
1983,88,2025-11-25,2025-11-26,NULL,2,1,2
1084,90,2025-11-25,2025-11-27,2,4,1,2
2191,92,2025-11-25,2025-11-30,NULL,2,1,2
2529,93,2025-11-25,2025-11-27,NULL,4,1,2
2678,96,2025-11-25,2025-11-26,2,2,1,2
2561,98,2025-11-25,2025-11-28,1,4,1,2
1001,1,2025-11-26,2025-11-27,NULL,3,1,2
562,2,2025-11-26,2025-11-30,2,3,1,2
248,3,2025-11-26,2025-11-28,NULL,3,1,2
474,11,2025-11-26,2025-11-27,NULL,2,1,2
1239,13,2025-11-26,2025-11-30,1,2,1,2
1905,15,2025-11-26,2025-11-28,2,4,1,2
1521,16,2025-11-26,2025-11-27,1,5,1,2
1960,22,2025-11-26,2025-11-28,1,1,1,2
1253,27,2025-11-26,2025-11-27,2,4,1,2
2510,28,2025-11-26,2025-11-30,2,5,1,2
1651,31,2025-11-26,2025-11-29,2,5,1,2
319,33,2025-11-26,2025-11-29,NULL,2,1,2
2831,38,2025-11-26,2025-11-30,1,3,1,2
1851,40,2025-11-26,2025-11-30,NULL,4,1,2
1683,43,2025-11-26,2025-12-01,2,1,1,2
2523,46,2025-11-26,2025-11-27,1,4,1,2
2601,48,2025-11-26,2025-11-29,NULL,2,1,2
590,50,2025-11-26,2025-11-27,1,1,1,2
2335,58,2025-11-26,2025-11-29,2,2,1,2
862,59,2025-11-26,2025-11-28,2,1,1,2
1665,65,2025-11-26,2025-11-27,NULL,4,1,2
1260,70,2025-11-26,2025-11-30,2,3,1,2
163,72,2025-11-26,2025-11-30,1,1,1,2
2940,76,2025-11-26,2025-12-01,2,3,1,2
2233,83,2025-11-26,2025-11-30,1,2,1,2
808,84,2025-11-26,2025-11-27,1,1,1,2
2113,88,2025-11-26,2025-11-29,1,1,1,2
534,89,2025-11-26,2025-11-29,NULL,4,1,2
2203,95,2025-11-26,2025-12-01,2,3,1,2
1892,5,2025-11-27,2025-11-30,2,5,1,2
2127,8,2025-11-27,2025-11-28,2,1,1,2
2569,10,2025-11-27,2025-12-01,NULL,1,1,2
2590,20,2025-11-27,2025-11-30,1,3,1,2
1997,21,2025-11-27,2025-11-29,1,5,1,2
1132,23,2025-11-27,2025-11-29,1,2,1,2
1664,24,2025-11-27,2025-11-29,1,4,1,2
1628,27,2025-11-27,2025-12-02,2,4,1,2
2147,29,2025-11-27,2025-12-02,NULL,4,1,2
2007,30,2025-11-27,2025-11-29,2,4,1,2
1825,35,2025-11-27,2025-11-30,1,3,1,2
2122,41,2025-11-27,2025-12-01,2,3,1,2
1896,44,2025-11-27,2025-11-29,NULL,2,1,2
2624,46,2025-11-27,2025-11-28,2,5,1,2
2030,47,2025-11-27,2025-12-01,1,3,1,2
1373,50,2025-11-27,2025-11-29,1,3,1,2
2447,51,2025-11-27,2025-12-01,1,1,1,2
1951,54,2025-11-27,2025-11-28,1,1,1,2
1382,65,2025-11-27,2025-11-30,NULL,1,1,2
426,67,2025-11-27,2025-11-29,1,1,1,2
1440,69,2025-11-27,2025-11-29,2,2,1,2
2354,71,2025-11-27,2025-11-29,2,5,1,2
2829,73,2025-11-27,2025-12-01,NULL,3,1,2
1401,75,2025-11-27,2025-11-30,2,2,1,2
2041,77,2025-11-27,2025-11-28,1,3,1,2
1766,79,2025-11-27,2025-11-30,1,2,1,2
1105,84,2025-11-27,2025-11-29,NULL,4,1,2
554,90,2025-11-27,2025-12-02,NULL,1,1,2
1128,91,2025-11-27,2025-11-28,NULL,1,1,2
1663,93,2025-11-27,2025-12-02,NULL,4,1,2
641,94,2025-11-27,2025-11-30,2,1,1,2
2104,99,2025-11-27,2025-11-30,1,4,1,2
1849,100,2025-11-27,2025-12-01,NULL,4,1,2
226,1,2025-11-28,2025-11-29,2,2,1,2
800,8,2025-11-28,2025-12-03,NULL,1,1,2
1731,9,2025-11-28,2025-11-29,2,3,1,2
1591,11,2025-11-28,2025-12-03,2,1,1,2
2216,12,2025-11-28,2025-12-01,2,3,1,2
519,14,2025-11-28,2025-12-01,NULL,4,1,2
296,15,2025-11-28,2025-12-01,NULL,1,1,2
2203,19,2025-11-28,2025-11-29,2,4,1,2
1219,22,2025-11-28,2025-11-29,NULL,4,1,2
396,26,2025-11-28,2025-11-30,1,1,1,2
1291,36,2025-11-28,2025-12-02,NULL,5,1,2
733,37,2025-11-28,2025-12-03,2,4,1,2
1763,46,2025-11-28,2025-12-03,1,2,1,2
2781,52,2025-11-28,2025-12-01,NULL,3,1,2
192,54,2025-11-28,2025-12-02,1,2,1,2
1866,57,2025-11-28,2025-11-29,1,2,1,2
1912,59,2025-11-28,2025-12-03,1,5,1,2
2076,62,2025-11-28,2025-12-01,2,2,1,2
674,66,2025-11-28,2025-12-01,2,4,1,2
1606,68,2025-11-28,2025-12-02,2,4,1,2
1845,74,2025-11-28,2025-12-03,NULL,5,1,2
426,80,2025-11-28,2025-11-29,NULL,2,1,2
706,81,2025-11-28,2025-12-01,2,5,1,2
2170,82,2025-11-28,2025-11-30,NULL,3,1,2
1907,86,2025-11-28,2025-11-30,1,3,1,2
2148,87,2025-11-28,2025-12-01,NULL,4,1,2
1082,91,2025-11-28,2025-11-30,1,5,1,2
2249,96,2025-11-28,2025-12-02,1,4,1,2
2921,97,2025-11-28,2025-11-29,NULL,4,1,2
1331,98,2025-11-28,2025-12-01,2,3,1,2
1015,1,2025-11-29,2025-12-04,NULL,5,1,2
542,3,2025-11-29,2025-11-30,NULL,3,1,2
1580,4,2025-11-29,2025-11-30,2,1,1,2
299,6,2025-11-29,2025-12-03,NULL,2,1,2
1080,16,2025-11-29,2025-12-02,1,1,1,2
1087,17,2025-11-29,2025-11-30,NULL,4,1,2
684,18,2025-11-29,2025-11-30,2,4,1,2
1353,19,2025-11-29,2025-11-30,NULL,2,1,2
974,21,2025-11-29,2025-12-01,1,2,1,2
1334,23,2025-11-29,2025-12-02,1,1,1,2
354,24,2025-11-29,2025-12-02,NULL,5,1,2
1312,30,2025-11-29,2025-12-03,1,2,1,2
2758,31,2025-11-29,2025-12-01,1,4,1,2
316,32,2025-11-29,2025-11-30,1,5,1,2
1424,33,2025-11-29,2025-12-01,2,2,1,2
2383,34,2025-11-29,2025-12-01,NULL,4,1,2
598,39,2025-11-29,2025-12-01,NULL,5,1,2
1011,42,2025-11-29,2025-12-02,2,3,1,2
1354,44,2025-11-29,2025-12-03,1,4,1,2
1534,45,2025-11-29,2025-12-03,2,4,1,2
1492,48,2025-11-29,2025-12-02,2,5,1,2
2047,53,2025-11-29,2025-11-30,2,5,1,2
196,55,2025-11-29,2025-12-02,2,2,1,2
1608,58,2025-11-29,2025-12-01,2,1,1,2
748,60,2025-11-29,2025-12-04,1,4,1,2
2640,61,2025-11-29,2025-12-03,2,1,1,2
1972,63,2025-11-29,2025-11-30,2,3,1,2
209,67,2025-11-29,2025-12-01,NULL,1,1,2
1985,69,2025-11-29,2025-12-01,1,1,1,2
2700,71,2025-11-29,2025-12-03,NULL,3,1,2
2535,77,2025-11-29,2025-11-30,NULL,5,1,2
1854,80,2025-11-29,2025-12-01,NULL,3,1,2
885,84,2025-11-29,2025-11-30,1,3,1,2
2044,85,2025-11-29,2025-12-01,2,2,1,2
2807,88,2025-11-29,2025-12-01,1,5,1,2
1343,89,2025-11-29,2025-12-04,1,2,1,2
516,97,2025-11-29,2025-12-03,2,2,1,2
1268,9,2025-11-30,2025-12-02,NULL,4,1,2
351,13,2025-11-30,2025-12-05,2,3,1,2
2584,17,2025-11-30,2025-12-01,2,4,1,2
2415,19,2025-11-30,2025-12-01,2,1,1,2
2965,20,2025-11-30,2025-12-05,NULL,3,1,2
947,22,2025-11-30,2025-12-02,1,2,1,2
1238,25,2025-11-30,2025-12-03,1,2,1,2
2467,26,2025-11-30,2025-12-03,1,2,1,2
549,28,2025-11-30,2025-12-02,2,4,1,2
418,32,2025-11-30,2025-12-02,1,3,1,2
206,35,2025-11-30,2025-12-03,NULL,4,1,2
769,38,2025-11-30,2025-12-05,NULL,5,1,2
396,49,2025-11-30,2025-12-03,NULL,4,1,2
1729,50,2025-11-30,2025-12-01,NULL,5,1,2
2429,53,2025-11-30,2025-12-03,1,1,1,2
1742,56,2025-11-30,2025-12-05,1,1,1,2
2628,65,2025-11-30,2025-12-02,2,4,1,2
1962,70,2025-11-30,2025-12-03,NULL,1,1,2
552,72,2025-11-30,2025-12-02,2,1,1,2
2349,75,2025-11-30,2025-12-02,NULL,5,1,2
1351,78,2025-11-30,2025-12-04,1,1,1,2
1394,83,2025-11-30,2025-12-05,NULL,4,1,2
2658,84,2025-11-30,2025-12-04,1,3,1,2
309,86,2025-11-30,2025-12-05,2,4,1,2
1663,92,2025-11-30,2025-12-04,NULL,2,1,2
1126,94,2025-11-30,2025-12-04,1,5,1,2
1186,3,2025-12-01,2025-12-02,NULL,4,1,2
636,7,2025-12-01,2025-12-04,1,5,1,2
637,10,2025-12-01,2025-12-05,1,2,1,2
1923,12,2025-12-01,2025-12-05,1,3,1,2
405,14,2025-12-01,2025-12-03,NULL,3,1,2
2936,15,2025-12-01,2025-12-02,2,4,1,2
380,17,2025-12-01,2025-12-06,2,5,1,2
1055,18,2025-12-01,2025-12-03,1,2,1,2
414,19,2025-12-01,2025-12-04,NULL,2,1,2
2214,21,2025-12-01,2025-12-04,NULL,5,1,2
843,31,2025-12-01,2025-12-06,NULL,2,1,2
1223,33,2025-12-01,2025-12-02,1,2,1,2
1302,39,2025-12-01,2025-12-03,2,4,1,2
319,50,2025-12-01,2025-12-05,2,1,1,2
1427,52,2025-12-01,2025-12-03,1,4,1,2
1067,57,2025-12-01,2025-12-04,NULL,2,1,2
1326,62,2025-12-01,2025-12-03,1,1,1,2
2231,63,2025-12-01,2025-12-05,2,2,1,2
2210,66,2025-12-01,2025-12-05,NULL,5,1,2
1397,69,2025-12-01,2025-12-04,2,1,1,2
1244,73,2025-12-01,2025-12-06,1,4,1,2
1711,76,2025-12-01,2025-12-06,2,1,1,2
1750,80,2025-12-01,2025-12-02,2,2,1,2
2445,81,2025-12-01,2025-12-04,2,2,1,2
1320,82,2025-12-01,2025-12-04,NULL,4,1,2
889,85,2025-12-01,2025-12-03,2,4,1,2
1697,87,2025-12-01,2025-12-03,1,3,1,2
1759,91,2025-12-01,2025-12-02,NULL,3,1,2
1855,95,2025-12-01,2025-12-03,2,1,1,2
1567,98,2025-12-01,2025-12-03,1,1,1,2
1982,99,2025-12-01,2025-12-04,NULL,4,1,2
981,100,2025-12-01,2025-12-04,NULL,2,1,2
2437,2,2025-12-02,2025-12-07,1,1,1,2
576,4,2025-12-02,2025-12-06,2,4,1,2
216,5,2025-12-02,2025-12-04,1,1,1,2
2511,9,2025-12-02,2025-12-04,NULL,1,1,2
2642,15,2025-12-02,2025-12-03,1,4,1,2
1285,16,2025-12-02,2025-12-06,2,5,1,2
2013,22,2025-12-02,2025-12-05,1,1,1,2
2615,27,2025-12-02,2025-12-04,1,3,1,2
1856,28,2025-12-02,2025-12-03,1,3,1,2
1780,32,2025-12-02,2025-12-03,NULL,3,1,2
201,34,2025-12-02,2025-12-05,NULL,5,1,2
1953,40,2025-12-02,2025-12-06,1,3,1,2
2413,41,2025-12-02,2025-12-06,2,1,1,2
1057,42,2025-12-02,2025-12-03,NULL,3,1,2
806,48,2025-12-02,2025-12-06,1,1,1,2
2648,51,2025-12-02,2025-12-05,1,2,1,2
763,54,2025-12-02,2025-12-07,NULL,1,1,2
1752,58,2025-12-02,2025-12-07,1,5,1,2
831,64,2025-12-02,2025-12-05,1,5,1,2
2485,68,2025-12-02,2025-12-03,1,4,1,2
1483,72,2025-12-02,2025-12-07,2,4,1,2
2919,79,2025-12-02,2025-12-05,2,3,1,2
804,80,2025-12-02,2025-12-06,1,4,1,2
398,88,2025-12-02,2025-12-06,NULL,4,1,2
2609,93,2025-12-02,2025-12-04,1,5,1,2
2481,3,2025-12-03,2025-12-05,1,3,1,2
2136,8,2025-12-03,2025-12-08,2,3,1,2
2486,11,2025-12-03,2025-12-05,1,5,1,2
2486,14,2025-12-03,2025-12-04,2,4,1,2
2845,18,2025-12-03,2025-12-06,2,3,1,2
838,23,2025-12-03,2025-12-08,2,5,1,2
349,24,2025-12-03,2025-12-05,1,5,1,2
1460,26,2025-12-03,2025-12-04,1,3,1,2
1895,30,2025-12-03,2025-12-07,1,2,1,2
2254,32,2025-12-03,2025-12-05,1,4,1,2
93,33,2025-12-03,2025-12-06,1,2,1,2
81,37,2025-12-03,2025-12-07,NULL,3,1,2
1766,39,2025-12-03,2025-12-07,1,2,1,2
2699,42,2025-12-03,2025-12-07,1,5,1,2
2733,44,2025-12-03,2025-12-04,2,1,1,2
2884,45,2025-12-03,2025-12-07,2,3,1,2
95,49,2025-12-03,2025-12-06,1,2,1,2
421,55,2025-12-03,2025-12-07,1,1,1,2
2045,59,2025-12-03,2025-12-04,NULL,5,1,2
570,61,2025-12-03,2025-12-05,NULL,5,1,2
361,62,2025-12-03,2025-12-06,2,2,1,2
735,65,2025-12-03,2025-12-04,2,3,1,2
1245,67,2025-12-03,2025-12-04,1,3,1,2
2344,71,2025-12-03,2025-12-08,NULL,3,1,2
1973,75,2025-12-03,2025-12-05,2,2,1,2
2026,85,2025-12-03,2025-12-08,1,4,1,2
2229,90,2025-12-03,2025-12-07,1,3,1,2
950,91,2025-12-03,2025-12-07,NULL,2,1,2
2229,96,2025-12-03,2025-12-08,1,4,1,2
173,97,2025-12-03,2025-12-08,NULL,3,1,2
2291,98,2025-12-03,2025-12-04,NULL,3,1,2
482,1,2025-12-04,2025-12-05,1,1,1,2
2710,5,2025-12-04,2025-12-07,2,3,1,2
2617,7,2025-12-04,2025-12-07,2,5,1,2
487,9,2025-12-04,2025-12-07,1,4,1,2
836,15,2025-12-04,2025-12-06,1,2,1,2
455,25,2025-12-04,2025-12-08,2,2,1,2
654,27,2025-12-04,2025-12-09,NULL,4,1,2
275,36,2025-12-04,2025-12-06,2,4,1,2
465,43,2025-12-04,2025-12-09,2,1,1,2
632,47,2025-12-04,2025-12-05,NULL,5,1,2
2365,52,2025-12-04,2025-12-08,2,4,1,2
1843,59,2025-12-04,2025-12-07,2,3,1,2
1733,60,2025-12-04,2025-12-07,1,3,1,2
1429,68,2025-12-04,2025-12-06,1,4,1,2
2425,70,2025-12-04,2025-12-06,2,4,1,2
2718,74,2025-12-04,2025-12-05,NULL,2,1,2
2552,77,2025-12-04,2025-12-07,NULL,1,1,2
2596,78,2025-12-04,2025-12-08,1,5,1,2
42,81,2025-12-04,2025-12-07,2,1,1,2
2683,82,2025-12-04,2025-12-05,NULL,5,1,2
2522,89,2025-12-04,2025-12-08,NULL,5,1,2
2619,92,2025-12-04,2025-12-09,NULL,1,1,2
928,93,2025-12-04,2025-12-08,NULL,2,1,2
1311,95,2025-12-04,2025-12-08,NULL,3,1,2
730,98,2025-12-04,2025-12-05,2,3,1,2
2135,99,2025-12-04,2025-12-08,2,5,1,2
1484,1,2025-12-05,2025-12-10,2,3,1,2
2786,10,2025-12-05,2025-12-06,NULL,3,1,2
2256,12,2025-12-05,2025-12-08,1,4,1,2
1830,13,2025-12-05,2025-12-06,1,1,1,2
1910,14,2025-12-05,2025-12-10,NULL,2,1,2
1869,20,2025-12-05,2025-12-09,1,5,1,2
1411,21,2025-12-05,2025-12-07,1,5,1,2
305,24,2025-12-05,2025-12-10,NULL,2,1,2
434,26,2025-12-05,2025-12-08,2,1,1,2
538,28,2025-12-05,2025-12-09,2,1,1,2
2448,29,2025-12-05,2025-12-07,1,2,1,2
1339,32,2025-12-05,2025-12-09,1,1,1,2
1898,34,2025-12-05,2025-12-07,NULL,1,1,2
1747,35,2025-12-05,2025-12-10,2,2,1,2
741,38,2025-12-05,2025-12-06,NULL,3,1,2
1759,44,2025-12-05,2025-12-09,1,5,1,2
484,46,2025-12-05,2025-12-07,NULL,4,1,2
405,47,2025-12-05,2025-12-07,NULL,2,1,2
2937,50,2025-12-05,2025-12-10,1,5,1,2
1506,51,2025-12-05,2025-12-10,1,3,1,2
2376,53,2025-12-05,2025-12-06,NULL,5,1,2
135,57,2025-12-05,2025-12-10,2,5,1,2
308,61,2025-12-05,2025-12-08,1,4,1,2
1799,63,2025-12-05,2025-12-07,1,2,1,2
1197,69,2025-12-05,2025-12-09,2,3,1,2
2039,74,2025-12-05,2025-12-08,1,4,1,2
2773,75,2025-12-05,2025-12-08,1,4,1,2
1667,82,2025-12-05,2025-12-10,1,1,1,2
2989,83,2025-12-05,2025-12-10,2,4,1,2
2400,87,2025-12-05,2025-12-08,2,1,1,2
1358,94,2025-12-05,2025-12-07,1,5,1,2
679,98,2025-12-05,2025-12-08,1,3,1,2
2047,100,2025-12-05,2025-12-10,2,3,1,2
193,3,2025-12-06,2025-12-11,1,4,1,2
2837,4,2025-12-06,2025-12-07,2,4,1,2
2067,6,2025-12-06,2025-12-08,1,1,1,2
1904,11,2025-12-06,2025-12-08,1,1,1,2
114,15,2025-12-06,2025-12-08,2,5,1,2
716,16,2025-12-06,2025-12-09,NULL,2,1,2
2380,19,2025-12-06,2025-12-08,2,3,1,2
551,22,2025-12-06,2025-12-10,1,4,1,2
1203,31,2025-12-06,2025-12-07,2,4,1,2
2581,33,2025-12-06,2025-12-10,NULL,3,1,2
1347,38,2025-12-06,2025-12-11,1,3,1,2
2991,41,2025-12-06,2025-12-08,2,3,1,2
1358,48,2025-12-06,2025-12-08,2,3,1,2
2796,49,2025-12-06,2025-12-11,2,1,1,2
913,53,2025-12-06,2025-12-09,1,5,1,2
2931,62,2025-12-06,2025-12-11,1,3,1,2
2341,64,2025-12-06,2025-12-07,2,1,1,2
2034,65,2025-12-06,2025-12-07,2,3,1,2
502,67,2025-12-06,2025-12-07,NULL,3,1,2
1736,70,2025-12-06,2025-12-08,NULL,5,1,2
221,73,2025-12-06,2025-12-07,1,1,1,2
2479,76,2025-12-06,2025-12-09,1,1,1,2
2658,79,2025-12-06,2025-12-10,1,1,1,2
2528,80,2025-12-06,2025-12-09,1,3,1,2
1465,86,2025-12-06,2025-12-09,2,3,1,2
2934,88,2025-12-06,2025-12-07,1,2,1,2
1206,2,2025-12-07,2025-12-12,NULL,5,1,2
1313,4,2025-12-07,2025-12-11,1,5,1,2
2242,5,2025-12-07,2025-12-11,1,2,1,2
2893,7,2025-12-07,2025-12-08,1,3,1,2
2484,9,2025-12-07,2025-12-08,NULL,5,1,2
1834,10,2025-12-07,2025-12-10,1,1,1,2
2693,21,2025-12-07,2025-12-11,NULL,4,1,2
2405,29,2025-12-07,2025-12-11,1,1,1,2
412,30,2025-12-07,2025-12-10,NULL,5,1,2
840,31,2025-12-07,2025-12-12,1,5,1,2
2409,34,2025-12-07,2025-12-10,1,5,1,2
2840,37,2025-12-07,2025-12-08,1,5,1,2
559,39,2025-12-07,2025-12-09,1,5,1,2
1592,42,2025-12-07,2025-12-10,2,3,1,2
86,45,2025-12-07,2025-12-11,2,2,1,2
80,46,2025-12-07,2025-12-08,NULL,2,1,2
2696,54,2025-12-07,2025-12-08,NULL,1,1,2
2902,58,2025-12-07,2025-12-12,1,5,1,2
842,59,2025-12-07,2025-12-11,2,3,1,2
2304,60,2025-12-07,2025-12-09,1,4,1,2
1469,63,2025-12-07,2025-12-11,2,5,1,2
995,65,2025-12-07,2025-12-08,2,5,1,2
463,68,2025-12-07,2025-12-08,2,5,1,2
492,72,2025-12-07,2025-12-08,2,2,1,2
2499,73,2025-12-07,2025-12-11,1,2,1,2
1090,77,2025-12-07,2025-12-08,NULL,2,1,2
52,81,2025-12-07,2025-12-11,2,4,1,2
1988,90,2025-12-07,2025-12-12,2,4,1,2
1988,91,2025-12-07,2025-12-12,2,1,1,2
708,7,2025-12-08,2025-12-10,2,1,1,2
1251,11,2025-12-08,2025-12-09,1,5,1,2
1303,12,2025-12-08,2025-12-10,NULL,5,1,2
402,13,2025-12-08,2025-12-13,1,3,1,2
457,15,2025-12-08,2025-12-12,NULL,3,1,2
2422,19,2025-12-08,2025-12-13,NULL,1,1,2
673,26,2025-12-08,2025-12-11,NULL,3,1,2
2209,37,2025-12-08,2025-12-09,2,2,1,2
2769,46,2025-12-08,2025-12-12,1,2,1,2
243,47,2025-12-08,2025-12-10,1,4,1,2
2897,48,2025-12-08,2025-12-11,2,1,1,2
1008,52,2025-12-08,2025-12-10,1,5,1,2
2052,54,2025-12-08,2025-12-12,NULL,2,1,2
639,55,2025-12-08,2025-12-11,2,4,1,2
1508,56,2025-12-08,2025-12-13,1,4,1,2
1579,61,2025-12-08,2025-12-09,1,1,1,2
673,64,2025-12-08,2025-12-12,NULL,5,1,2
544,65,2025-12-08,2025-12-09,1,1,1,2
1773,66,2025-12-08,2025-12-12,1,3,1,2
2356,68,2025-12-08,2025-12-10,NULL,1,1,2
180,71,2025-12-08,2025-12-11,2,1,1,2
1050,72,2025-12-08,2025-12-11,2,4,1,2
1337,74,2025-12-08,2025-12-13,NULL,5,1,2
339,75,2025-12-08,2025-12-13,2,3,1,2
2431,77,2025-12-08,2025-12-13,1,3,1,2
1139,78,2025-12-08,2025-12-13,2,5,1,2
1208,84,2025-12-08,2025-12-11,1,2,1,2
1256,88,2025-12-08,2025-12-11,NULL,1,1,2
1688,89,2025-12-08,2025-12-11,NULL,5,1,2
1077,93,2025-12-08,2025-12-09,1,3,1,2
1234,94,2025-12-08,2025-12-11,1,3,1,2
1987,95,2025-12-08,2025-12-11,1,5,1,2
1304,96,2025-12-08,2025-12-11,NULL,3,1,2
2093,97,2025-12-08,2025-12-13,2,4,1,2
71,98,2025-12-08,2025-12-11,2,5,1,2
1025,99,2025-12-08,2025-12-09,NULL,1,1,2
1204,6,2025-12-09,2025-12-14,NULL,1,1,2
402,8,2025-12-09,2025-12-14,NULL,4,1,2
1394,11,2025-12-09,2025-12-13,1,5,1,2
1998,16,2025-12-09,2025-12-11,1,4,1,2
500,18,2025-12-09,2025-12-13,1,3,1,2
673,23,2025-12-09,2025-12-10,1,1,1,2
763,32,2025-12-09,2025-12-10,1,4,1,2
1865,36,2025-12-09,2025-12-11,NULL,1,1,2
2455,37,2025-12-09,2025-12-10,1,3,1,2
202,39,2025-12-09,2025-12-13,2,1,1,2
2441,41,2025-12-09,2025-12-11,2,5,1,2
1868,44,2025-12-09,2025-12-13,NULL,2,1,2
2175,60,2025-12-09,2025-12-10,1,5,1,2
1498,61,2025-12-09,2025-12-13,1,5,1,2
2161,76,2025-12-09,2025-12-10,2,3,1,2
2979,86,2025-12-09,2025-12-10,NULL,5,1,2
2310,87,2025-12-09,2025-12-14,2,5,1,2
2162,92,2025-12-09,2025-12-10,NULL,1,1,2
743,99,2025-12-09,2025-12-12,2,1,1,2
964,1,2025-12-10,2025-12-15,1,2,1,2
778,9,2025-12-10,2025-12-13,NULL,5,1,2
1265,14,2025-12-10,2025-12-12,NULL,2,1,2
2918,17,2025-12-10,2025-12-14,NULL,5,1,2
1108,20,2025-12-10,2025-12-11,NULL,5,1,2
608,23,2025-12-10,2025-12-13,1,2,1,2
2511,28,2025-12-10,2025-12-11,2,1,1,2
1541,33,2025-12-10,2025-12-11,NULL,2,1,2
16,34,2025-12-10,2025-12-12,2,5,1,2
1967,42,2025-12-10,2025-12-13,2,2,1,2
343,51,2025-12-10,2025-12-12,NULL,3,1,2
2409,52,2025-12-10,2025-12-15,1,5,1,2
457,57,2025-12-10,2025-12-13,2,5,1,2
1151,67,2025-12-10,2025-12-12,1,5,1,2
1805,68,2025-12-10,2025-12-11,1,5,1,2
1457,69,2025-12-10,2025-12-11,NULL,5,1,2
2317,70,2025-12-10,2025-12-11,1,4,1,2
438,76,2025-12-10,2025-12-13,1,4,1,2
437,79,2025-12-10,2025-12-11,2,1,1,2
1216,80,2025-12-10,2025-12-13,NULL,2,1,2
243,82,2025-12-10,2025-12-14,NULL,2,1,2
564,83,2025-12-10,2025-12-14,1,4,1,2
138,85,2025-12-10,2025-12-11,NULL,2,1,2
2202,86,2025-12-10,2025-12-14,1,4,1,2
2634,93,2025-12-10,2025-12-14,NULL,5,1,2
2617,100,2025-12-10,2025-12-14,NULL,5,1,2
2060,3,2025-12-11,2025-12-14,NULL,4,1,2
723,4,2025-12-11,2025-12-12,NULL,2,1,2
2196,5,2025-12-11,2025-12-12,NULL,2,1,2
550,7,2025-12-11,2025-12-15,1,1,1,2
2719,10,2025-12-11,2025-12-16,2,1,1,2
216,16,2025-12-11,2025-12-12,NULL,4,1,2
101,20,2025-12-11,2025-12-15,1,1,1,2
2759,21,2025-12-11,2025-12-15,1,5,1,2
656,24,2025-12-11,2025-12-14,NULL,5,1,2
1612,25,2025-12-11,2025-12-14,1,3,1,2
315,26,2025-12-11,2025-12-13,1,5,1,2
1450,27,2025-12-11,2025-12-14,2,1,1,2
923,28,2025-12-11,2025-12-14,1,3,1,2
1807,29,2025-12-11,2025-12-13,NULL,3,1,2
1573,30,2025-12-11,2025-12-15,2,2,1,2
1597,32,2025-12-11,2025-12-15,NULL,4,1,2
2409,33,2025-12-11,2025-12-15,NULL,3,1,2
585,37,2025-12-11,2025-12-13,1,2,1,2
1068,40,2025-12-11,2025-12-15,NULL,3,1,2
2181,41,2025-12-11,2025-12-15,NULL,4,1,2
341,43,2025-12-11,2025-12-15,2,4,1,2
1189,45,2025-12-11,2025-12-13,2,5,1,2
284,47,2025-12-11,2025-12-13,NULL,4,1,2
1557,48,2025-12-11,2025-12-14,1,2,1,2
759,50,2025-12-11,2025-12-14,NULL,1,1,2
1147,55,2025-12-11,2025-12-14,NULL,3,1,2
